Organization Name,Organization Name URL,Number of Employees,Industries,Last Funding Type,Contact Job Departments,IPqwery - Patents Granted,Number of Investments,IPO Status,IPqwery - Total Patents,Closed Date,Closed Date Precision,Headquarters Location,Headquarters Regions,Diversity Spotlight (US Headquarters Only),Estimated Revenue Range,Description,Founded Date,Founded Date Precision,Operating Status,Exit Date,Exit Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Hub Tags,Number of Articles,Full Description,Actively Hiring,Announced Date,Announced Date Precision
iRent,https://www.crunchbase.com/organization/nia,1-10,"Blockchain, Cryptocurrency, Financial Exchanges, Information Technology, Insurance, Internet, Software",Seed,,,,Private,,,,"London, England, United Kingdom",,,,"iRent is an app-powered, on-demand renting service provider for smart phones. iRent centralize the renting market to one APP.",2018-10-02,day,Active,,,For Profit,https://www.nia-technologies.com,,https://www.facebook.com/niatechnologieslimited/,,attila@nia-technologies.com,,,,"iRent is an app-powered, on-demand renting service provider for smart phones. iRent centralize the renting market to one APP with decentralized background. The main activity of the company is renting solutions, but the company provide insurance, financial, social networking and AI solutions too.",,,
IrelandFx.com - Foreign Exchange Specialist,https://www.crunchbase.com/organization/irelandfx-com-foreign-exchange-specialist,1-10,"Banking, Crowdfunding, Cryptocurrency, Financial Services, Venture Capital",,,,,Private,,,,"Belfast, Belfast, United Kingdom",,,Less than $1M,At Ireland FX we can provide some of the best currency exchange rates in the market to SMEs and Private clients,2010-08-15,day,Active,,,For Profit,https://www.irelandfx.com/,http://twitter.com/IrelandFX,http://www.facebook.com/IrelandFX,http://www.linkedin.com/company/ireland-fx,info@irelandfx.com,44442890998570,,,At Ireland FX we can provide some of the best currency exchange rates in the market to small and medium enterprises (SMEs) and Private clients and we can do this because of the following reasons :- - We have access to the same “Interbank Rate” as high street banks - We don’t have to pay shareholders dividends - We concentrate solely on Foreign Exchange so we don’t have a need to cover losses on other products - Our company ethos is to keep costs to a minimum and provide customers with our tightest possible rate while maintaining our high standards - Registered and regulated by HM Customs and Excise - Registered with the Financial Conduct Authority under the Payment Service Regulations 2009 for the provision of payment services - All client funds are held in segregated client accounts at Barclays Bank plc in London  Contact Us Now - Customer Service: 02890 998578 | Fax: 02890 998570 | Email – Info@IrelandFX.com,,,
iov42,https://www.crunchbase.com/organization/iov42,11-50,"B2B, Blockchain",,"Engineering, Management",,,Private,,,,"London, England, United Kingdom",,,,The Identity Platform for Building Trust,2016-06-10,day,Active,,,For Profit,http://www.iov42.com/,https://twitter.com/iov_42,,https://www.linkedin.com/company/iov42/,contact@iov42.com,,,1,"We help organisations that rely entirely on their users’ trust, but whose processes or products aren’t as robust as they could be. Our product enforces the organisation’s rules & requirements in a way that provides verification, so that their users can have peace of mind when dealing with each other. It’s done through an identity-centric platform inspired by blockchain, but with pioneering technology that makes it simpler, faster, and more secure. Our ultimate aim is simple: to help create a digital society built of interconnected groups that can fully trust one another.",,,
Ioconic,https://www.crunchbase.com/organization/ioconic,11-50,"Blockchain, Gaming, Venture Capital",Series A,Management,,1,Private,,,,"London, England, United Kingdom",,,,Ioconic operates as a venture studio creating world class products that introduce the masses to next generation digital experiences,2021-05-01,day,Active,,,For Profit,https://www.ioconic.io,,,https://www.linkedin.com/company/ioconic,,,,,"Ioconic create world class products that introduce the masses to next generation digital experiences. This is achieved by combining global brands, blockchain technology, and an approach to product building that prioritises accessibility and the consumer experience. Ioconic is headquartered in London, England.",,,
InvoiceApp,https://www.crunchbase.com/organization/invoice-ng,1-10,"Cryptocurrency, Financial Services, Internet, Software",,,,,Private,,,,"London, England, United Kingdom",,,,Beautiful Online Invoicing Software For Small Business Owners And Freelancers.,2016-08-27,day,Active,,,For Profit,https://getinvoice.co/,https://twitter.com/theinvoiceapp,https://www.facebook.com/theinvoiceapp/,https://www.linkedin.com/company/invoice/,hello@getinvoice.co,+2348060151398,,,"Go Paperless! Get Paid Faster!! Say goodbye to chasing late invoice payments. Simple And Beautiful Paperless Invoicing Software For Small Businesses, Startups, Entrepreneurs And Freelancers. Awesome Features: 1. Create Invoice/Quote. 2. Send Payment Receipt. 3. Accept Online Payments (Stripe). 4. Track Invoices & Payments. 5. Automated Reminders. 6. Recurring Invoice Billing. 7. Real-time Financial Reporting. 8. Print & Download on demand. 9. API Integrations",,,
intimate,https://www.crunchbase.com/organization/intimate,11-50,"Cryptocurrency, Financial Services",,,,,Private,,,,"London, England, United Kingdom",,,,intimate offers cryptocurrency payment solutions.,2017-01-01,year,Active,,,For Profit,https://intimate.io,https://twitter.com/intimatetoken,,https://www.linkedin.com/company/intimatetoken,alex@intimate.io,,,,,,,
Interlay,https://www.crunchbase.com/organization/interlay,11-50,"Bitcoin, Blockchain, FinTech, Information Technology",Venture - Series Unknown,"Management, Operations",,,Private,,,,"London, England, United Kingdom",,,,"Interlay enables you to invest, earn and pay with BTC on any blockchain via a decentralized open-source protocol.",2019-10-28,day,Active,,,For Profit,https://interlay.io,https://twitter.com/interlayHQ,,https://www.linkedin.com/company/interlay,contact@interlay.io,,,12,"Interlay is building an open system backed by top-tier research, which allows any user to invest, earn and pay with Bitcoin on any blockchain. Through decentralized insurance collateral and cryptographic proofs users are protected against theft and censorship.",Yes,,
IntelXSys,https://www.crunchbase.com/organization/intelxsys,1-10,"Blockchain, Information Technology, Product Research",Seed,,,,Private,,,,"London, England, United Kingdom",,,,IntelXSys is a research startup company that conducts research and development in deep tech.,2018-09-01,month,Active,,,For Profit,https://intelxsys.com,,,https://www.linkedin.com/company/intelxsys,search@intelx.uk,,,1,"IntelXSys is a research startup company that conducts research and development in deep tech. They aim to spread awareness and knowledge of emerging technologies that will substantially impact consumer lives in 10 years’ time. They are also working alongside businesses to assist in adopting new technologies, as well as provide consultancy on global investment opportunities. IntelXSys is headquartered in London, Great Britain and was founded in 2018.",,,
instahome.io,https://www.crunchbase.com/organization/instahome-io,1-10,"Cryptocurrency, Real Estate",,,,,Private,,,,"London, England, United Kingdom",,,,Invest in tokenized real estate on the Algorand blockchain and sell at any time.,2022-04-21,day,Active,,,For Profit,https://www.instahome.io,https://twitter.com/Instahome_real,,,,,,,Invest in tokenized real estate from £50 on the Algorand blockchain and sell at any time.,,,
Innovative Bioresearch,https://www.crunchbase.com/organization/innovative-bioresearch,1-10,"Biotechnology, Blockchain, Cryptocurrency, Virtual Currency",,,,,Private,,,,"London, England, United Kingdom",,,,Innovative Bioresearch offers blockchain service.,2018-01-01,year,Active,,,For Profit,https://www.innovativebioresearch.com,https://twitter.com/innbioresearch,https://www.facebook.com/innovativebioresearch,https://www.linkedin.com/company/innovative-bioresearch-ltd/,administrator@innovativebioresearch.com,,,,"Innovative Bioresearch is a privately held biotech company offering decentralized cryptocurrency with its INNBC Innovative Bioresearch Coin, which is the first utility token to decentralize biomedical research and produce peer-reviewed articles on peer-reviewed scientific journals indexed by PubMed.",,,
InfinitySwap,https://www.crunchbase.com/organization/infinityswap,1-10,"Blockchain, Finance",,,,,Private,,,,"London, England, United Kingdom",,,,"InfinitySwap is a platform to create, stake, and swap tokens on the internet computer.",2021-01-01,year,Active,,,For Profit,https://infinityswap.one/,https://www.twitter.com/infinity_swap,,https://www.linkedin.com/company/finity-technologies,,,,,,,,
Infinite Alpha,https://www.crunchbase.com/organization/infinite-alpha,11-50,"Blockchain, Cryptocurrency, FinTech",,,,,Private,,,,"London, England, United Kingdom",,,Less than $1M,AI-powered Crypto-Asset Trading Ecosystem for Professional Investors,2018-01-01,year,Active,,,For Profit,http://www.infinitealpha.com,https://twitter.com/InfiniteAlpha1,,https://www.linkedin.com/company/infinitealpha/,info@infinitealpha.com,,,,"Infinite Alpha is building the next generation of financial markets, with the first full-service, AI-driven crypto-asset trading ecosystem designed specifically for professional investors. It will allow investors to integrate crypto-assets into their existing traditional portfolios while maintaining the security, transparency and compliance fit for the blockchain and digital asset era. Infinite Alpha's unique proposition combines the power of AI and blockchain with crypto-assets to ensure the alpha potential can be captured 24×7, securely, rapidly and transparently. The intelligent trading platform, with its full suite of smart treasury and crypto-asset custody services, will increase traders’ productivity by providing a simple, single-pane-of-glass view of global crypto-assets. Infinite Alpha's proprietary, high-performance trade execution engine will ensure “best execution”, while a hybrid blockchain fabric ensures security, immutability and transparency aligned to existing compliance and custody requirements.",,,
iNf4mation,https://www.crunchbase.com/organization/inf4mation,1-10,"Blockchain, Cloud Computing, CRM, Database, Information Technology, Internet, Privacy",,,,,Private,,,,"London, England, United Kingdom",,,,"Salesforce/Blockchain product that solves the Personal Data Privacy problem :) (US-CCPA, EMEA-GDPR, APAC-PDPA/O).",2018-07-01,month,Active,,,For Profit,https://www.iNf4mation.com,https://twitter.com/nf4mation,https://facebook.com/INf4mationcom-1179968252142262,https://www.linkedin.com/company/inf4mation,takeControl@iNf4mation.com,,,,Here’s the explainer video: https://vimeo.com/320268132,,,
Indacoin,https://www.crunchbase.com/organization/indacoin,11-50,"Bitcoin, Financial Exchanges, FinTech",,,,,Private,,,,"London, England, United Kingdom",,,$1M to $10M,Indacoin an online crypto currency exchange platform.,2013-01-01,year,Active,,,For Profit,https://indacoin.com/,https://twitter.com/indacoin,https://www.facebook.com/anna.shadchneva.3,https://www.linkedin.com/company/indacoin,support@indacoin.com,+442070482582,,5,"The Indacoin Exchange website! This section is for advanced users who require expanded trading functionality for Bitcoin and other cryptocurrencies. They  have created the most convenient and secure platform for executing transactions. Market-maker bots provide the liquidity: if necessary, they create additional volume at the exchange rate closest to the market rate. Thus, even large orders are processed quickly with no significant impact on price.",,,
